,Titulo,Autor,Referencia,Texto,link
10,Construyen con maña y suspenden la venta,Víctor Juárez,Edifica empresa 3 torres de lujo en Cuajimalpa bajo Norma 26. Frena inmobiliaria anuncio de proyecto dentro de la Colonia Campestre Palo Alto,"Ciudades para la Gente, la empresa que ofreció desarrollar departamentos lujosos en en Cuajimalpa, justificando que construía vivienda popular, ya había emprendido un desarrollo similar en la misma zona, cuya promoción detuvo. Se trata de tres torres departamentales en la Calle de Palo Alto 65, 73 y 77, en la Colonia Granjas Palo Alto, donde planeaban vender hasta 84 departamentos a precios de entre 1.6 y 2.8 millones de pesos, amparados bajo la Norma 26 para vivienda popular. Vecinos de ésta y una colonia adyacente interpusieron denuncias ante la Procuraduría Ambiental y de Ordenamiento Territorial (PAOT) contra las torres, señalando el mal uso de la Norma, entre otras violaciones al uso de suelo. A principios de enero, REFORMA publicó que Ciudades Para la Gente ofreció a posibles inversionistas el proyecto de la Calle Tlapexco 40, en Granjas Palo Alto, para construir viviendas de más de 3 millones de pesos. Después, la empresa eliminó el proyecto de las torres en Campestre Palo Alto de su sitio web, aunque los denunciantes certificaron ante la Notaría 82 de la Ciudad de México la existencia del material gráfico en el portal. ""Las impresiones obtenidas durante la presente fe de hechos concuerdan con las imágenes e información desplegada en la pantalla de la computadora y son las que ha quedado agregadas al apéndice de este documento"", indicó el notario Bernardo Carrera. En las denuncias consta el proyecto cuando apareció en el sitio web (www.ciudadesparalagente.com), donde se incluía plano arquitectónico, renders, mapa de movilidad y los precios para cada uno de los departamentos. Vía telefónica, la desarrolladora aseguró a los vecinos que debido a ""problemas con algunos papeles"" se habría detenido la venta. Para los colonos, el desarrollo representa riesgo adicional, pues la red hidráulica se encuentra saturada y se registran encharcamientos y filtraciones. ""Tuvimos una reunión con el Sistema de Aguas y con el secretario particular del Delegado, pidiéndoles conocer la factibilidad del proyecto. ""Al día de hoy seguimos esperando el proyecto integral que nos prometieron para diciembre"", expresó José Segura, integrante de la Unión de Colonos de Granjas de Palo Alto, asociación de más de mil 500 vecinos. Desde septiembre 2016, en reuniones en las que la Delegación presuntamente ordenó la suspensión de la obra, la asociación no ha vuelto a tener contacto con la autoridad ni con el Sistema de Aguas.",https://busquedas.gruporeforma.com/reforma/Documento/Impresa.aspx?id=6310576|InfodexTextos&url=https://hemerotecalibre.reforma.com/20170216/interactiva/RCIU20170216-001.JPG&text=Construyen+con+ma%f1a+y+suspenden+la+venta&tit=
11,Demandan pruebas de desarrollo ilegal,Víctor Juárez,La Delegación Cuajimalpa invitó a los vecinos inconformes con la construcción de tres torres de lujo en la Colonia Granjas Palo Alto a presentar pruebas sobre la presunta ilegalidad del...,"La Delegación Cuajimalpa invitó a los vecinos inconformes con la construcción de tres torres de lujo en la Colonia Granjas Palo Alto a presentar pruebas sobre la presunta ilegalidad del desarrollo. En un comunicado, la Administración a cargo del priista Miguel Ángel Salazar solicitó información para realizar las denuncias correspondientes ante la Fiscalía Desconcentrada de Investigación de Delitos Ambientales. ""Si los vecinos cuentan con las documentales públicas que mencionan en el contenido de la nota, los conminamos a que nos alleguen a éstas (...) para que realicemos la denuncia por el probable delito ambiental de Cambio de Uso de Suelo"", respondió la demarcación. Asimismo, aseguró que en dos de los tres predios de la Calle Palo Alto se han realizado diligencias, donde encontraron que se cumplía con medidas y colindancias (Palo Alto 65). En el caso del predio 73 aún no hay resultados, y en el número 77 se realizará la diligencia esta semana. Sobre el uso irregular de la Norma 26, respondió que la desarrolladora deberá acreditarlo a través de una corrida financiera al momento de solicitar la autorización de uso y ocupación, lo que no ha sucedido. Además, indicó que se realizaron obras de sustitución de drenaje con una inversión de 997 millones de pesos, terminadas el 31 de diciembre. REFORMA publicó ayer la inconformidad de vecinos con el proyecto a cargo de Ciudades Para la Gente, que frenó la venta de los departamentos.",https://busquedas.gruporeforma.com/reforma/Documento/Impresa.aspx?id=6311484|InfodexTextos&url=https://hemerotecalibre.reforma.com/20170217/interactiva/RCIU20170217-001.JPG&text=Demandan+pruebas+de+desarrollo+ilegal&tit=
12,Pelean aeropuerto,Adriana Leyva,"GUADALAJARA.- Elementos de la Fiscalía de Jalisco desalojaron ayer a ejidatarios de El Zapote de predios donde se encuentra el Aeropuerto Internacional de Guadalajara.
Un grupo de 150...","GUADALAJARA.- Elementos de la Fiscalía de Jalisco desalojaron ayer a ejidatarios de El Zapote de predios donde se encuentra el Aeropuerto Internacional de Guadalajara. Un grupo de 150 manifestantes, quienes exigen a la SCT el pago de sus tierras, irrumpieron con todo y tractores y animales de granja un terreno de 72 hectáreas, ubicado cerca del ingreso a la terminal aérea donde había combustible. Ante la invasión, el Fiscal Eduardo Almaguer ordenó su desalojo, que se dio en medio de empujones.",https://busquedas.gruporeforma.com/reforma/Documento/Impresa.aspx?id=6312546|InfodexTextos&url=https://hemerotecalibre.reforma.com/20170218/interactiva/RNAC20170218-002.JPG&text=Pelean+aeropuerto&tit=
13,Investigan subestacion,Israel Ortega,Indaga PAOT construcción de la CFE en Iztapalapa. Rechazan instalación en Cerro de la Estrella ante las posibles afectaciones,"La construcción de lo que sería una subestación eléctrica en una zona escolar de Iztapalapa es investigada por la Procuraduría Ambiental y de Ordenamiento Territorial (PAOT) a petición de vecinos. Se trata de una obra ubicada en el número 131 de la Calle Catarroja, en la Colonia Cerro de la Estrella. Los vecinos de la colonia mostraron un documento que emitió la PAOT el 21 de diciembre de 2016, donde advierte que no está permitido establecer en el punto una subestación eléctrica. ""Me permito comentarle que de conformidad con el Programa Delegacional de Desarrollo Urbano de la Delegación Iztapalapa, al inmueble en cuestión le aplica la zonificación HC 3/40B. ""(Habitacional con comercio en planta baja, 3 niveles máximos de construcción, 40% mínimo de área libre) en donde el uso de suelo para subestación eléctrica se encuentra prohibido"", dice la copia del oficio de la PAOT que mostraron los vecinos. Sin embargo, los colonos ignoran si el documento y la normatividad son suficientes para detener la obra, ya que hasta el miércoles de la semana pasada se observó la presencia de maquinaria en el punto, además de personal realizando labores. En este sitio se lleva a cabo una excavación, pero en la parte exterior del inmueble no se observan permisos ni información sobre el proyecto que se desarrolla. De acuerdo con los habitantes de la colonia y con personal que cuenta con acceso al predio, en el punto se construye una subestación para la Comisión Federal de Electricidad (CFE). No obstante, los colonos se dijeron en desacuerdo con la construcción, por lo que demandan conocer la legalidad del proyecto. ""Hemos hecho gestiones, escritos ante diputados, ante la PAOT, al INVEA para que nos den los papeles correspondientes de si está permitido o no"", describió Leticia Arroyo, una de las vecinas inconformes. ""En la construcción es donde nos viene afectando, y si eso es ahorita en la construcción, que será ya en los daños posteriores"", agregó Francisco Alonso, quien también se opone a la construcción en la zona. Hasta el momento, las obras que se llevan a cabo han generado afectaciones a algunos inmuebles aledaños, como cuarteaduras en muros de una escuela y algunos domicilios. No obstante, los daños que se han registrado en la zona de obras ya han sido reparados. REFORMA buscó a la Comisión Federal de Electricidad para conocer el estado de los trabajos, pero hasta el cierre de esta edición no hubo respuesta.       Incómoda   Vecinos criticaron la construcción de una subestación en Iztapalapa.",https://busquedas.gruporeforma.com/reforma/Documento/Impresa.aspx?id=6314224|InfodexTextos&url=https://hemerotecalibre.reforma.com/20170220/interactiva/RCIU20170220-002.JPG&text=Investigan+subestacion&tit=
14,Rechazan cervecera en Mexicali,Aline Corpus,"TIJUANA.- Ejidatarios de la capital de Baja California se manifestaron en cuatro de los seis accesos a la cervecera Constellation Brands, en rechazo a que la empresa utilice el agua del valle...","TIJUANA.- Ejidatarios de la capital de Baja California se manifestaron en cuatro de los seis accesos a la cervecera Constellation Brands, en rechazo a que la empresa utilice el agua del valle agrícola. Mariana Cervantes, participante del movimiento, indicó que se trató de una protesta pacífica y que no bloquearon los accesos. Los inconformes indicaron que hay inconsistencias en la documentación de la obra. ""Hay funcionarios que actualmente están en la función pública en la administración del alcalde Gustavo Sánchez y eran jefes de obra de esa empresa, queremos que se investigue eso"", dijo Cervantes. REFORMA publicó que el Gobierno de Baja California construirá con recursos públicos un acueducto que beneficiará principalmente a la empresa Constellation. Agricultores del valle de Mexicali anunciaron a finales de enero que recurrirán al amparo colectivo para suspender la obra. ""(Se puede suspender de manera provisional el acueducto) Mientras se dicta una resolución definitiva por parte de un juez de Distrito. ""Prácticamente el acto reclamado es preguntarle a la Comisión Nacional del Agua si (es correcto) y por qué está autorizando el cambio de uso de agua, de agrícola a industrial"", dijo en una asamblea el abogado Rubén Amaya Coronado.",https://busquedas.gruporeforma.com/reforma/Documento/Impresa.aspx?id=6314310|InfodexTextos&url=https://hemerotecalibre.reforma.com/20170220/interactiva/RNAC20170220-002.JPG&text=Rechazan+cervecera+en+Mexicali&tit=
15,Exigen en GAM cancelar viaducto,Alejandro León,"Vecinos de la Delegación Gustavo A. Madero exigieron la cancelación oficial del proyecto del Viaducto Elevado La Raza-Santa Clara-Indios Verdes, ante el temor de que la SCT reactive o imponga las...","Vecinos de la Delegación Gustavo A. Madero exigieron la cancelación oficial del proyecto del Viaducto Elevado La Raza-Santa Clara-Indios Verdes, ante el temor de que la SCT reactive o imponga las obras. En enero, la Secretaría de Comunicaciones y Transportes (SCT) dio a conocer que la edificación del Viaducto Elevado había quedado suspendida por la oposición de vecinos y la Delegación. Además, aclaró que el proyecto no estaba cancelado, sino ""en un proceso de suspensión"". Ayer, en conferencia, habitantes de diferentes colonias como la Industrial, Vallejo o Tepeyac Insurgentes, exhortaron al Gobierno federal a cancelar definitivamente el plan debido a la afectación ambiental que representa. ""Es un capricho de (la Secretaría de) Comunicaciones y Transportes. ""Nosotros sospechamos que SCT pudiera imponerlo. Aún así, nosotros estamos en pie de lucha, no lo vamos a permitir, por lo menos esta comisión de vecinos organizados está en resistencia"", explicó un vecino inconforme. Además, detallaron que dirigirían un escrito con firmas recabadas al titular de la SCT, Gerardo Ruiz Esparza, para expresar su decisión. Roberto Trejo, uno de los colonos, apuntó que la mayoría de los árboles que se encuentran en las laterales de Insurgentes Norte, están en buenas condiciones. Además, aseguró que la empresa Pinfra, que ganó la licitación, mintió sobre la condición de los árboles. ""Solicitamos estudios que hizo la Delegación Gustavo A. Madero con los técnicos ambientales, vinieron la UAM, vinieron estudiantes de la Universidad de la Ciudad de México a apoyar. ""Y en esos estudios se demostró que más del 94 (por ciento) están totalmente sanos y que un porcentaje menor está enfermo, pero no de muerte"", aseguró.       Roberto Trejo, vocero de los vecinos   ""Dijimos a Semarnat 'no queremos volver a tratar con la empresa'. Además de que miente y dio datos falsos, nos va a perjudicar ambientalmente y en nuestra vida cotidiana"".",https://busquedas.gruporeforma.com/reforma/Documento/Impresa.aspx?id=6316990|InfodexTextos&url=https://hemerotecalibre.reforma.com/20170223/interactiva/RCIU20170223-002.JPG&text=Exigen+en+GAM+cancelar+viaducto&tit=
16,Descalifican colonias puente vial en Tlalne,Laura Islas,Rechazan obra que Edomex atribuye a petición vecinal. Consideran inútil la gasa vehicular que el Gobierno proyecta en Ixtacala,"Vecinos y empresarios de cuatro colonias aledañas a la Avenida Presidente Juárez, en Tlalnepantla, desconocen y rechazan la construcción de un puente vehicular que el Gobierno del Estado de México construye al cruce con Avenida Abraham Lincoln. ""Eruviel: Los vecinos e industrias nos oponemos al puente vehicular en Presidente Juárez"", se lee en carteles y lonas en la zona. La obra fue licitada a las empresas CPG SAPI de CV y Prefamóvil, en septiembre de 2016. Vecinos de Pueblo Los Reyes, San Jerónimo Tepetlacalco, Los Reyes Ixtacala Segunda Sección y Pueblo La Loma exigen al Edomex y a la Alcaldía frenar la construcción, pues talarían 158 árboles del camellón de la vialidad eliminando dos carriles, uno hacia el norte y otro hacia el sur. ""Primero nos dijeron que era una petición ciudadana, pero como ninguno de los vecinos estamos de acuerdo, ahora dicen que es un proyecto que busca desahogar la circulación de Gustavo Baz"", señaló Eva Gutiérrez, integrante del Consejo de Participación Ciudadana (Copaci) de Los Reyes Ixtacala Segunda Sección. Además, los representantes vecinales opositores aseguran que en ese crucero vial no es conflictivo. ""Las empresas tanto como los vecinos les dijimos que no queremos (la obra). Son 70 millones de pesos que van a invertir en una obra que no se necesita, porque no hay tráfico en esta zona"", denunció Norma Jiménez, presidenta del Copaci del Pueblo Los Reyes. El lunes comenzó a ser tapiado el camellón con vallas metálicas sin tener la autorización de la Dirección de Obras Públicas, Desarrollo Urbano y Medio Ambiente, acusan los respresentantes. Durante un recorrido, REFORMA apreció que para poder atravesar en el tramo confinado, los peatones deben rodear la valla, lo cual -aseguran- es peligroso, sobre todo en la noche por la falta de la iluminación. Este diario pidió la versión de la Alcaldía de Tlalnepantla respecto al proyecto vial y los permisos de la obra del Gobierno estatal, pero hasta el cierre de esta edición no hubo respuesta.     Norma Jiménez, presidenta del Copaci de Los Reyes   ""Por órdenes del Gobernador del Edomex, están cerrando un paso peatonal y pretenden hacer un puente vehicular que no necesitamos. No es un lugar donde se conflictúe con tránsito"".",https://busquedas.gruporeforma.com/reforma/Documento/Impresa.aspx?id=6322568|InfodexTextos&url=https://hemerotecalibre.reforma.com/20170301/interactiva/RCIU20170301-004.JPG&text=Descalifican+colonias+puente+vial+en+Tlalne&tit=
17,Logran vecinos frenar nuevo Cine Coyoacan,Víctor Juárez,Ganan colonos de Del Carmen litigio para invalidar uso de suelo. Declara Tribunal nula manifestación de construcción ante Plan Urbano,"De manera definitiva, un tribunal federal invalidó el uso de suelo por derechos adquiridos que permitiría la operación de Cinema Coyoacán, en la Colonia del Carmen. En una sentencia emitida el martes, el Decimoctavo Tribunal Colegiado en Materia Administrativa determinó la preeminencia del Programa Parcial de Desarrollo Urbano (PPDU). Asimismo, la sentencia declara la nulidad de la Manifestación de Construcción Tipo B, con folio RCOB/113/10, por la cual se llevó a cabo la remodelación del inmueble, que concluyó este año. Con ello, termina el litigio de más de cinco años, en el que vecinos reclamaban irregularidades en la edificación del cine, que en un principio estaba planeado por la empresa Arena Coyoacán como centro de espectáculos en Viena 70. ""Desgraciadamente, esto prueba que los vecinos tenemos que judicializar nuestras luchas. Entonces, queda claro que el Programa Parcial de la Colonia del Carmen está en vigor y no pueden declarar las autoridades que ha perdido su vigencia. ""También implica un proceso de paz, en la zona que fue del Cine Coyoacán, porque finalmente eso debe recuperar el uso de suelo habitacional y restablece la confianza de la ciudadanía en los juzgados"", expresó Manuel Palacios, uno de los principales promoventes del proceso. La sentencia establece la invalidez del certificado en virtud de que se modificaron las dimensiones del predio original, de la preeminencia del PPDU y de la interrupción del uso, condición para conservar los derechos. ""La ineficacia del acto administrativo de 1995 también incide en la nulidad de los nuevos actos administrativos reclamados, como son la manifestación de construcción y el registro de obra ejecutada"", expone la sentencia. Ahora, el fallo regresará al Tribunal Contencioso Administrativo (TCA) para que éste inicie el procedimiento de ejecución de sentencia, lo cual implica girar órdenes a la Delegación Coyoacán y a la Secretaría de Desarrollo Urbano y Vivienda (Seduvi), y realizar visitas de verificación. En tanto, la Seduvi tendría que emitir un acuerdo en el que se decrete inválido el uso de suelo por derechos adquiridos, mientras que, por mandato de la sentencia, los propietarios del inmueble deberán solicitar un nuevo uso de suelo. Tras conocerse la sentencia, el Gobierno delegacional indicó en un comunicado que acatará la resolución y seguirá los procedimientos que le competan, como clausurar la operación del estacionamiento, para hacer cumplir la sentencia.",https://busquedas.gruporeforma.com/reforma/Documento/Impresa.aspx?id=6330637|InfodexTextos&url=https://hemerotecalibre.reforma.com/20170309/interactiva/RCIU20170309-001.JPG&text=Logran+vecinos+frenar+nuevo+Cine+Coyoacan&tit=
18,Piden vecinos mejoras,Shelma Navarrete,"Vecinos de la Delegación Benito Juárez se manifestaron ayer en Insurgentes Sur y Río Mixcoac para acusar deficiencias en la construcción del distribuidor vial.
Desde el inicio del proyecto, el...","Vecinos de la Delegación Benito Juárez se manifestaron ayer en Insurgentes Sur y Río Mixcoac para acusar deficiencias en la construcción del distribuidor vial. Desde el inicio del proyecto, el grupo de habitantes se pronunció contra el retiro de árboles que se encontraban sobre el camellón. ""No dejo de estar triste porque empecé cuando este camellón existía, cuando teníamos actividades para intentar salvarlo, ahora es una plancha de cemento"", indicó Leonora Esquivel, del Frente Vivan los Árboles. Comentaron que desde diciembre han intentado, sin éxito, reunirse con representantes del Gobierno capitalino, y que han tocado puertas tanto en la Secretaría de Obras como en la Secretaría de Medio Ambiente y la Autoridad del Espacio Público. ""Ya no podemos pararlo, lo que queremos es que se hagan las cosas que faltan y que se hagan bien. No se debió haber hecho jamás este doble túnel, pero lo que queremos es que el Gobierno nos escuche"", dijo María de Lourdes Olivares, del grupo No al Deprimido Mixcoac. Señalaron que se han presentado hundimientos y socavones en puntos como Eje 8 y Gabriel Mancera, o Parroquia y Recreo, lo que atribuyen a las excavaciones. Además, piden que el túnel cuente con bahías y salidas de emergencia, así como tomas de agua para bomberos para entender percances al interior del deprimido.",https://busquedas.gruporeforma.com/reforma/Documento/Impresa.aspx?id=6333798|InfodexTextos&url=https://hemerotecalibre.reforma.com/20170312/interactiva/RCIU20170312-001.JPG&text=Piden+vecinos+mejoras&tit=
19,Solicita PAOT suspender obra ilegal en Xochimilco,REFORMA / STAFF,"La Procuraduría Ambiental y del Ordenamiento Territorial (PAOT) solicitó suspender la obra de Plaza Terrazas Arenal, una construcción irregular en Xochimilco.
La solicitud fue enviada a la Segunda...","La Procuraduría Ambiental y del Ordenamiento Territorial (PAOT) solicitó suspender la obra de Plaza Terrazas Arenal, una construcción irregular en Xochimilco. La solicitud fue enviada a la Segunda Sala del Tribunal de lo Contencioso Administrativo luego de que resolviera la ilegalidad de la construcción. La instancia determinó que el dictamen de impacto urbano del proyecto venció el 25 de abril de 2016, sin que se pidiera prórroga. Además, el Dictamen Técnico Favorable en materia de conservación no se realizó de acuerdo con lo que marca la Secretaría de Desarrollo Urbano. La resolución respalda los argumentos de la Unión Comunitaria por el Pueblo de Tepepan y la Coordinación de Pueblos, Barrios Originarios y Colonia de Xochimilco, quienes interpusieron las denuncias. La Delegación ha sido instada a valorar la resolución de la PAOT para dejar sin efecto el Registro de Manifestación de Construcción tipo C.",https://busquedas.gruporeforma.com/reforma/Documento/Impresa.aspx?id=6334601|InfodexTextos&url=https://hemerotecalibre.reforma.com/20170313/interactiva/RCIU20170313-004.JPG&text=Solicita+PAOT+suspender+obra+ilegal+en+Xochimilco&tit=
